201210280000,34.35,34.35,34.35,34.35,34.35,-6.4,-2.2,-4.5,205.8,-286.0,205.8,-286.0
201210280100,33.5,33.5,33.5,33.5,33.5,-6.4,-2.1,-4.5,205.8,-286.0,205.8,-286.0
201210280200,33.23,33.23,33.23,33.23,33.23,-6.4,-2.1,-4.3,171.8,-286.0,171.8,-286.0
201210280300,32.62,32.62,32.62,32.62,32.62,-6.5,-2.3,-4.1,156.3,-238.0,156.3,-238.0
201210280400,32.61,32.61,32.61,32.61,32.61,-6.6,-2.8,-3.9,281.2,-238.0,281.2,-238.0
201210280500,33.77,33.77,33.77,33.77,37.0,-6.8,-3.3,-3.7,241.8,-238.0,241.8,-238.0
201210280600,34.73,34.73,34.73,34.73,37.0,-5.5,-3.7,-6.7,166.8,-142.0,166.8,-142.0
201210280700,35.13,35.13,35.13,35.13,37.2,-5.1,-3.4,-6.5,64.8,-142.0,64.8,-142.0
201210280800,36.03,36.03,36.03,36.03,41.78,-4.3,-3.0,-5.2,9.6,-142.0,9.6,-142.0
201210280900,36.03,36.03,36.03,36.03,42.71,-2.8,-2.5,-3.6,0.1,-142.0,0.1,-142.0
201210281000,36.17,36.17,36.17,36.17,42.16,-1.3,-2.1,-2.1,0.0,-142.0,0.0,-142.0
201210281100,36.56,36.56,36.56,36.56,37.54,-0.3,-1.9,-0.9,7.8,-142.0,7.8,-142.0
201210281200,35.94,35.94,35.94,32.32,35.94,0.2,-1.8,-0.3,10.6,-142.0,10.6,-142.0
201210281300,36.02,36.02,36.02,32.12,36.02,0.0,-1.9,-0.4,15.5,-142.0,15.5,-142.0
201210281400,36.05,36.05,36.05,31.63,36.05,-1.2,-2.1,-1.0,0.0,-142.0,0.0,-142.0
201210281500,36.72,36.72,36.72,31.63,36.72,-3.1,-2.1,-2.0,0.0,-94.0,0.0,-94.0
201210281600,37.85,37.85,37.85,37.85,42.83,-4.2,-2.2,-2.7,0.0,-94.0,0.0,-94.0
201210281700,39.12,39.12,39.12,39.12,46.17,-4.5,-2.2,-3.3,0.0,-94.0,0.0,-94.0
201210281800,39.97,39.97,39.97,39.97,46.17,-4.8,-2.1,-3.3,0.0,-94.0,0.0,-94.0
201210281900,38.75,38.75,38.75,38.75,42.83,-3.9,-2.1,-3.1,0.0,-700.0,0.0,-700.0
201210282000,37.26,37.26,37.26,37.26,37.26,-3.0,-2.2,-3.0,114.2,-585.8,114.2,-585.8
201210282100,35.89,35.89,35.89,35.89,36.16,-4.1,-2.4,-3.2,190.6,-509.4,190.6,-509.4
201210282200,35.44,35.44,35.44,35.44,35.44,-4.9,-2.4,-3.0,255.5,-444.5,115.5,-584.5
201210282300,33.38,33.38,33.38,33.38,33.38,-4.8,-2.4,-2.9,173.1,-526.9,173.1,-526.9
201210290000,32.9,32.9,32.9,32.9,37.0,-4.6,-2.3,-3.0,92.8,-607.2,92.8,-607.2
201210290100,32.0,32.0,32.0,32.0,37.0,-3.9,-2.4,-3.0,89.8,-610.2,89.8,-610.2
201210290200,31.74,31.74,31.74,31.74,37.0,-3.6,-2.4,-2.4,37.8,-662.2,37.8,-662.2
201210290300,31.28,31.28,31.28,31.28,37.0,-3.1,-2.7,-1.2,0.0,-700.0,0.0,-700.0
201210290400,31.59,31.59,31.59,31.59,37.51,-2.9,-2.9,-0.7,104.4,-595.6,104.4,-595.6
201210290500,45.86,32.73,32.73,45.86,55.0,-2.6,-2.9,-0.9,93.4,-606.6,93.4,-606.6
201210290600,49.0,35.77,35.77,49.0,49.0,-4.1,-4.2,-1.0,68.3,-631.7,68.3,-631.7
201210290700,61.91,37.63,37.63,34.13,61.91,-3.8,-3.5,-0.8,0.0,-700.0,0.0,-700.0
201210290800,50.17,38.07,38.07,34.13,50.17,-3.3,-3.0,-0.3,0.0,-700.0,20.0,-680.0
201210290900,48.23,37.85,37.85,30.67,48.23,-2.3,-2.5,0.4,0.0,-700.0,30.0,-670.0
201210291000,45.81,37.61,37.61,30.78,45.81,-1.1,-2.3,0.8,15.3,-684.7,35.3,-664.7
201210291100,50.1,37.08,37.08,31.71,50.1,-0.1,-1.8,1.3,0.0,-700.0,0.0,-700.0
201210291200,45.52,37.33,37.33,45.52,46.0,0.9,-1.5,1.1,0.0,-700.0,30.0,-670.0
201210291300,45.4,37.94,37.94,45.4,45.4,1.4,-1.8,0.9,0.0,-700.0,30.0,-670.0
201210291400,44.52,37.92,37.92,44.52,44.52,1.5,-2.2,0.5,0.0,-700.0,100.0,-600.0
201210291500,43.44,38.0,38.0,43.44,43.44,2.2,-2.2,0.2,3.1,-696.9,103.1,-596.9
201210291600,47.02,38.61,38.61,47.02,100.0,2.5,-2.4,0.1,142.1,-557.9,242.1,-457.9
201210291700,50.1,39.41,39.41,50.1,50.1,2.6,-3.1,0.1,0.0,-700.0,70.0,-630.0
201210291800,40.88,39.57,39.57,40.88,45.5,2.3,-3.9,0.2,0.0,-700.0,70.0,-630.0
201210291900,38.49,38.49,38.49,38.49,43.49,2.2,-4.5,0.3,24.9,-675.1,24.9,-675.1
201210292000,37.18,37.18,37.18,37.18,37.31,2.1,-4.8,0.4,178.9,-521.1,178.9,-521.1
201210292100,35.92,35.92,35.92,35.92,36.19,2.1,-4.9,0.6,252.8,-447.2,252.8,-447.2
201210292200,35.15,35.15,35.15,35.15,35.69,2.1,-4.9,0.7,107.3,-592.7,107.3,-592.7
201210292300,32.57,32.57,32.57,32.57,33.37,2.0,-4.7,1.1,308.2,-391.8,308.2,-391.8
201210300000,32.91,32.91,32.91,32.91,33.98,1.9,-4.4,1.8,362.5,-337.5,362.5,-337.5
201210300100,33.18,33.18,33.18,33.18,33.65,1.7,-3.6,2.3,271.6,-428.4,271.6,-428.4
201210300200,33.12,33.12,33.12,33.12,34.0,1.7,-2.8,2.9,280.2,-419.8,280.2,-419.8
201210300300,33.86,33.86,33.86,33.86,34.81,1.5,-2.3,3.5,276.0,-424.0,276.0,-424.0
201210300400,34.48,34.48,34.48,34.48,35.39,1.1,-1.9,3.8,260.6,-439.4,260.6,-439.4
201210300500,36.47,36.13,36.13,36.47,36.8,0.5,-1.5,4.2,37.2,-662.8,37.2,-662.8
201210300600,42.02,38.65,38.65,42.02,42.02,0.5,-0.9,3.7,0.0,-492.8,0.0,-492.8
201210300700,41.96,40.46,40.46,41.96,59.04,0.6,-0.5,3.7,0.0,-492.8,0.0,-492.8
201210300800,42.0,42.0,42.0,42.0,63.0,0.7,0.0,3.8,0.0,-492.8,0.0,-492.8
201210300900,41.39,41.0,41.0,41.39,63.0,1.0,0.3,3.9,0.0,-492.8,0.0,-492.8
201210301000,40.66,40.66,40.66,40.66,63.0,1.2,0.5,3.9,0.0,-492.8,0.0,-492.8
201210301100,41.07,40.37,40.37,41.07,63.0,1.2,0.5,3.9,0.0,-492.8,0.0,-492.8
201210301200,41.1,39.68,39.68,41.1,59.04,1.2,0.4,3.7,0.0,-492.8,0.0,-492.8
201210301300,39.33,39.33,39.33,39.33,59.04,1.0,0.4,3.1,0.0,-492.8,0.0,-492.8
201210301400,39.17,39.15,39.15,39.17,53.67,0.6,0.3,2.6,0.0,-444.2,0.0,-444.2
201210301500,39.27,39.27,39.27,39.27,46.0,0.2,0.2,2.1,0.0,-444.2,0.0,-444.2
201210301600,41.51,40.6,40.6,41.51,100.0,0.2,0.1,1.5,63.1,-381.1,63.1,-381.1
201210301700,44.08,43.75,43.75,44.08,201.28,-0.1,-0.4,1.0,0.0,-492.8,0.0,-492.8
201210301800,43.04,43.04,43.04,43.04,201.28,-0.4,-1.2,0.6,0.0,-492.8,0.0,-492.8
201210301900,40.19,40.19,40.19,40.19,77.76,-0.9,-2.1,0.1,39.8,-548.9,39.8,-548.9
201210302000,39.16,39.16,39.16,39.16,45.62,-1.2,-2.5,-0.1,210.9,-489.1,210.9,-489.1
201210302100,38.42,38.42,38.42,38.42,44.28,-1.1,-2.4,-0.3,344.8,-355.2,344.8,-355.2
201210302200,37.27,37.27,37.27,37.27,41.6,-1.0,-2.1,-0.3,238.7,-461.3,238.7,-461.3
201210302300,35.81,35.81,35.81,35.81,36.88,-1.2,-2.0,-0.3,380.7,-319.3,380.7,-319.3
201210310000,35.77,35.77,35.77,35.77,35.8,-1.8,-2.4,-0.3,352.5,-347.5,352.5,-347.5
201210310100,35.16,35.16,35.16,35.16,35.5,-2.9,-3.0,-0.3,337.8,-362.2,337.8,-362.2
201210310200,34.7,34.7,34.7,34.7,35.5,-3.8,-3.5,-0.3,270.1,-429.9,270.1,-429.9
201210310300,34.97,34.97,34.97,34.97,35.5,-4.3,-3.4,-0.3,314.3,-385.7,314.3,-385.7
201210310400,35.17,35.17,35.17,35.17,35.5,-4.8,-2.9,-0.2,332.6,-255.4,332.6,-255.4
201210310500,36.96,36.06,36.06,36.96,39.61,-4.8,-2.8,-0.2,264.5,-323.5,264.5,-323.5
201210310600,45.6,37.65,37.65,45.6,45.6,-3.5,-2.2,0.2,119.6,-372.4,119.6,-372.4
201210310700,45.79,39.91,39.91,45.79,45.79,-2.3,-2.3,0.2,77.9,-414.1,77.9,-414.1
201210310800,48.54,40.17,40.17,48.54,48.54,-0.4,-2.2,0.5,68.1,-423.9,68.1,-423.9
201210310900,44.29,39.48,39.48,36.19,44.29,1.2,-2.2,1.0,0.0,-492.0,0.0,-492.0
201210311000,43.38,38.93,38.93,36.19,43.38,2.1,-2.1,1.7,39.5,-452.5,39.5,-452.5
201210311100,44.06,38.43,38.43,44.06,44.06,3.5,-2.0,2.2,17.6,-474.4,17.6,-474.4
201210311200,44.06,37.82,37.82,44.06,44.06,3.8,-2.1,2.3,0.0,-492.0,0.0,-492.0
201210311300,42.41,37.61,37.61,42.41,42.41,3.1,-2.2,2.1,0.0,-492.0,0.0,-492.0
201210311400,41.23,37.51,37.51,41.23,41.23,1.9,-2.3,2.2,21.6,-422.4,21.6,-422.4
201210311500,44.06,37.39,37.39,44.06,44.06,0.7,-2.3,2.6,94.2,-349.8,94.2,-349.8
201210311600,48.1,37.8,37.8,48.1,48.1,-0.2,-2.4,2.8,232.9,-211.1,232.9,-211.1
201210311700,50.08,38.52,38.52,50.08,50.08,-0.1,-2.4,3.0,0.0,-492.0,0.0,-492.0
201210311800,39.42,38.76,38.76,39.42,48.34,-0.8,-2.4,2.7,0.0,-492.0,0.0,-492.0
201210311900,38.11,38.11,38.11,34.73,40.95,-0.8,-2.5,2.0,63.6,-524.4,63.6,-524.4
201210312000,37.36,37.36,37.36,34.79,37.36,-0.2,-3.1,1.2,319.6,-380.4,319.6,-380.4
201210312100,36.58,36.58,36.58,36.58,36.58,-0.1,-3.4,0.4,437.5,-262.5,437.5,-262.5
201210312200,35.19,35.19,35.19,35.19,35.19,0.3,-3.3,0.0,260.2,-439.8,260.2,-439.8
201210312300,33.64,33.64,33.64,33.64,33.64,0.8,-3.3,0.6,251.7,-448.3,251.7,-448.3
201211010000,31.99,31.99,31.99,31.99,31.99,2.3,-2.9,1.7,99.6,-600.4,99.6,-600.4
201211010100,27.35,27.35,27.35,27.35,27.35,2.3,-2.6,2.8,97.1,-602.9,97.1,-602.9
201211010200,25.84,25.84,25.84,25.84,25.84,2.5,-2.0,4.0,0.0,-700.0,0.0,-700.0
201211010300,21.05,21.05,21.05,21.0,21.05,3.8,-1.4,4.8,0.0,-700.0,0.0,-700.0
201211010400,27.57,22.37,22.37,19.79,27.57,5.2,-1.1,5.2,230.5,-357.5,230.5,-357.5
201211010500,37.13,27.3,27.3,37.13,37.13,5.3,-0.9,5.4,265.2,-322.8,265.2,-322.8
201211010600,39.54,32.9,32.9,39.54,39.54,5.5,-0.8,5.7,128.2,-363.8,128.2,-363.8
201211010700,44.53,34.9,34.9,30.5,44.53,4.2,-0.4,5.6,177.1,-314.9,177.1,-314.9
201211010800,36.65,35.49,35.49,28.51,36.65,4.1,0.2,5.2,174.3,-317.7,174.3,-317.7
201211010900,36.66,36.66,36.66,27.04,36.66,4.2,0.8,5.3,217.8,-274.2,217.8,-274.2
201211011000,36.92,36.92,36.92,29.75,36.92,4.3,1.5,5.8,159.0,-333.0,159.0,-333.0
201211011100,39.85,36.9,36.9,33.0,39.85,4.1,2.0,6.3,109.8,-382.2,109.8,-382.2
201211011200,39.19,36.48,36.48,35.03,39.19,3.9,2.4,6.4,132.9,-359.1,132.9,-359.1
201211011300,39.16,35.06,35.06,30.42,39.16,3.6,2.6,6.4,168.8,-323.2,168.8,-323.2
201211011400,39.07,34.23,34.23,29.75,39.07,3.2,2.7,5.8,159.3,-284.7,159.3,-284.7
201211011500,39.18,34.49,34.49,39.18,58.0,2.9,2.7,5.6,224.3,-219.7,224.3,-219.7
201211011600,47.15,35.22,35.22,47.15,47.15,2.8,2.8,5.1,292.4,-151.6,292.4,-151.6
201211011700,49.97,37.97,37.97,33.8,49.97,2.8,2.9,4.0,314.2,-177.8,314.2,-177.8
201211011800,38.34,38.34,38.34,30.14,38.34,2.7,3.0,3.0,281.4,-210.6,281.4,-210.6
201211011900,37.59,37.59,37.59,29.75,37.59,2.6,2.9,2.5,328.9,-259.1,328.9,-259.1
201211012000,36.6,36.6,36.6,29.75,36.6,2.5,3.0,2.4,158.8,-541.2,158.8,-541.2
201211012100,35.1,35.1,35.1,31.1,35.1,2.5,3.1,1.8,301.3,-398.7,301.3,-398.7
201211012200,33.01,33.01,33.01,24.51,33.01,2.5,2.8,1.4,133.7,-566.3,43.7,-656.3
201211012300,26.77,26.77,26.77,17.8,26.77,2.7,1.7,0.9,77.5,-622.5,47.5,-652.5
201211020000,22.05,22.05,22.05,17.62,22.05,2.8,0.5,0.7,101.9,-598.1,71.9,-628.1
201211020100,21.37,21.37,21.37,13.56,21.37,3.1,0.6,0.5,116.7,-583.3,91.7,-608.3
201211020200,22.25,22.25,22.25,13.56,22.25,3.5,0.8,0.5,0.0,-700.0,0.0,-700.0
201211020300,25.65,25.65,25.65,15.0,25.65,4.1,0.7,0.6,0.0,-700.0,0.0,-700.0
201211020400,28.65,28.65,28.65,16.27,28.65,4.4,0.5,0.9,306.4,-281.6,306.4,-281.6
201211020500,37.73,31.11,31.11,37.73,37.73,4.7,0.4,1.6,243.4,-344.6,243.4,-344.6
201211020600,46.91,33.8,33.8,33.04,46.91,5.2,0.5,3.2,305.9,-186.1,305.9,-186.1
201211020700,44.8,36.02,36.02,30.14,44.8,4.9,0.3,2.9,222.7,-269.3,222.7,-269.3
201211020800,36.92,36.92,36.92,31.86,36.92,4.9,0.4,3.1,171.0,-321.0,171.0,-321.0
201211020900,35.96,35.96,35.96,31.86,35.96,5.0,0.7,3.3,181.7,-310.3,181.7,-310.3
201211021000,36.28,34.61,34.61,36.28,36.28,5.1,0.7,3.5,214.4,-277.6,214.4,-277.6
201211021100,40.93,33.87,33.87,40.93,40.93,5.3,0.7,3.7,105.9,-386.1,80.9,-411.1
201211021200,44.03,33.13,33.13,44.03,44.03,5.4,1.0,4.0,27.3,-464.7,2.3,-489.7
201211021300,40.15,33.23,33.23,32.0,40.15,5.6,1.0,4.3,50.0,-442.0,25.0,-467.0
201211021400,39.0,34.43,34.43,31.71,39.0,5.7,1.1,4.6,112.7,-331.3,87.7,-356.3
201211021500,44.06,34.62,34.62,44.06,44.06,5.8,1.4,4.7,184.9,-259.1,164.9,-279.1
201211021600,50.01,35.64,35.64,50.01,50.01,5.9,1.6,4.8,339.4,-104.6,319.4,-124.6
201211021700,50.06,37.39,37.39,50.06,50.06,5.9,1.7,5.0,148.0,-344.0,123.0,-369.0
201211021800,37.98,37.03,37.03,37.98,39.88,6.0,1.8,5.1,195.5,-296.5,195.5,-296.5
201211021900,36.23,36.23,36.23,36.23,36.23,6.1,1.8,5.1,206.2,-381.8,206.2,-381.8
201211022000,34.99,34.99,34.99,33.04,34.99,6.1,2.0,5.1,263.7,-436.3,263.7,-436.3
201211022100,34.59,34.59,34.59,29.49,34.59,6.1,2.1,5.0,354.9,-345.1,354.9,-345.1
201211022200,33.78,33.78,33.78,29.49,33.78,6.0,2.2,4.9,0.0,-700.0,0.0,-700.0
201211022300,31.14,31.14,31.14,31.14,31.14,6.0,2.2,4.4,0.0,-700.0,0.0,-700.0
201211030000,29.03,29.03,29.03,29.03,35.1,5.9,2.2,4.4,0.0,-700.0,0.0,-700.0
201211030100,27.03,27.03,27.03,27.03,34.0,5.9,2.3,4.8,0.0,-700.0,0.0,-700.0
201211030200,25.01,25.01,25.01,25.01,35.1,5.9,2.4,4.9,0.0,-700.0,0.0,-700.0
201211030300,23.51,23.51,23.51,23.51,35.1,6.1,2.4,4.8,0.0,-700.0,0.0,-700.0
201211030400,24.14,24.14,24.14,24.14,34.31,6.3,2.5,4.8,0.0,-700.0,0.0,-700.0
201211030500,27.21,27.21,27.21,27.21,33.8,6.2,2.6,4.7,0.0,-700.0,0.0,-700.0
201211030600,28.47,28.47,28.47,28.47,34.0,5.4,2.0,4.6,0.0,-636.0,0.0,-636.0
201211030700,29.36,29.36,29.36,29.36,33.67,5.2,1.9,4.4,0.0,-636.0,0.0,-636.0
201211030800,32.51,32.51,32.51,32.51,34.0,5.4,2.0,4.4,0.0,-636.0,0.0,-636.0
201211030900,34.16,34.16,34.16,34.16,34.19,6.0,2.0,5.1,0.0,-636.0,0.0,-636.0
201211031000,34.62,34.62,34.62,34.62,36.66,6.1,2.0,5.0,12.3,-623.7,12.3,-623.7
201211031100,34.53,34.53,34.53,34.53,36.62,6.4,1.8,5.1,16.9,-619.1,16.9,-619.1
201211031200,34.04,34.04,34.04,34.04,36.07,6.1,1.6,5.5,0.0,-636.0,0.0,-636.0
201211031300,33.99,33.99,33.99,33.99,36.5,5.5,1.3,5.4,0.0,-636.0,0.0,-636.0
201211031400,33.97,33.97,33.97,33.97,36.29,4.8,1.3,4.8,0.0,-636.0,0.0,-636.0
201211031500,34.47,34.47,34.47,34.47,37.4,4.3,1.1,4.5,0.0,-588.0,0.0,-588.0
201211031600,35.62,35.62,35.62,35.62,39.93,3.7,1.0,4.3,0.0,-588.0,0.0,-588.0
201211031700,36.66,36.66,36.66,36.66,40.81,3.4,1.0,4.0,0.0,-588.0,0.0,-588.0
201211031800,36.81,36.81,36.81,36.81,40.81,2.4,0.9,4.2,8.2,-579.8,8.2,-579.8
201211031900,35.98,35.98,35.98,35.98,40.0,1.2,0.9,4.3,53.6,-582.4,53.6,-582.4
201211032000,34.84,34.84,34.84,34.84,34.84,1.1,0.9,4.4,49.4,-650.6,49.4,-650.6
201211032100,32.94,32.94,32.94,32.94,32.94,1.7,1.0,4.5,32.7,-667.3,32.7,-667.3
201211032200,32.95,32.95,32.95,32.95,32.95,1.9,1.0,4.4,0.0,-700.0,0.0,-700.0
201211032300,28.5,28.5,28.5,28.5,34.0,2.1,1.0,4.2,0.0,-700.0,0.0,-700.0
201211040000,24.66,24.66,24.66,24.66,34.0,2.2,1.0,4.1,0.0,-700.0,0.0,-700.0
201211040100,28.23,28.23,28.23,28.23,28.23,2.4,0.9,4.0,0.0,-700.0,0.0,-700.0
201211040200,28.41,28.41,28.41,28.41,28.41,2.5,0.8,3.9,0.0,-700.0,0.0,-700.0
201211040300,28.15,28.15,28.15,28.15,35.36,2.5,0.7,3.9,0.0,-700.0,0.0,-700.0
201211040400,29.58,29.58,29.58,29.58,35.36,2.5,0.6,3.9,0.0,-700.0,0.0,-700.0
201211040500,30.07,30.07,30.07,30.07,35.36,2.6,0.7,3.9,0.0,-700.0,0.0,-700.0
201211040600,30.29,30.29,30.29,30.29,30.29,1.4,0.0,3.4,0.0,-636.0,0.0,-636.0
201211040700,29.7,29.7,29.7,29.7,29.7,1.5,0.2,3.8,0.0,-636.0,0.0,-636.0
201211040800,30.5,30.5,30.5,26.1,30.5,1.8,0.3,3.8,0.0,-636.0,0.0,-636.0
201211040900,32.07,32.07,32.07,26.91,32.07,2.2,0.5,3.9,0.0,-636.0,0.0,-636.0
201211041000,34.04,34.04,34.04,29.09,34.04,2.4,0.6,4.1,0.0,-636.0,0.0,-636.0
201211041100,35.06,35.06,35.06,29.9,35.06,2.6,0.6,4.1,0.0,-636.0,0.0,-636.0
201211041200,35.67,35.67,35.67,29.7,35.67,2.7,0.6,3.9,0.0,-636.0,0.0,-636.0
201211041300,34.53,34.53,34.53,29.7,34.53,2.8,0.6,3.8,0.0,-636.0,0.0,-636.0
201211041400,33.48,33.48,33.48,33.48,35.5,2.6,0.5,3.5,0.0,-636.0,0.0,-636.0
201211041500,33.68,33.68,33.68,33.68,35.5,2.1,0.5,3.3,0.0,-588.0,0.0,-588.0
201211041600,35.17,35.17,35.17,35.17,37.18,1.7,0.6,3.0,0.0,-588.0,0.0,-588.0
201211041700,37.31,37.31,37.31,37.31,37.54,1.2,0.7,2.9,0.0,-588.0,0.0,-588.0
201211041800,37.94,37.94,37.94,34.91,38.88,1.1,0.9,2.9,0.0,-588.0,0.0,-588.0
201211041900,37.58,37.58,37.58,31.28,37.58,1.1,1.3,3.3,0.0,-636.0,0.0,-636.0
201211042000,35.86,35.86,35.86,31.28,35.86,1.1,1.6,3.4,43.6,-656.4,43.6,-656.4
201211042100,34.14,34.14,34.14,31.28,34.14,1.5,1.9,3.3,180.0,-520.0,280.0,-420.0
201211042200,33.82,33.82,33.82,33.82,33.82,2.1,1.8,3.1,143.7,-556.3,243.7,-456.3
201211042300,31.88,31.88,31.88,31.88,31.88,1.6,1.6,3.1,179.4,-520.6,369.4,-330.6
201211050000,31.16,31.16,31.16,21.76,31.16,1.6,1.2,3.3,160.5,-539.5,260.5,-439.5
201211050100,30.6,30.6,30.6,22.09,30.6,1.1,1.0,3.6,163.7,-536.3,263.7,-436.3
201211050200,30.21,30.21,30.21,22.44,30.21,1.1,0.8,3.7,159.7,-540.3,229.7,-470.3
201211050300,30.12,30.12,30.12,22.44,30.12,2.3,0.3,3.7,97.7,-602.3,97.7,-602.3
201211050400,31.2,31.2,31.2,22.44,31.2,3.0,-0.1,4.0,193.3,-394.7,193.3,-394.7
201211050500,33.27,33.27,33.27,24.48,33.27,3.4,0.0,3.8,181.3,-406.7,181.3,-406.7
201211050600,36.56,36.56,36.56,28.56,36.56,3.5,0.9,4.8,22.9,-469.1,22.9,-469.1
201211050700,39.63,39.63,39.63,33.32,39.63,3.6,1.1,4.6,51.8,-440.2,51.8,-440.2
201211050800,40.48,40.48,40.48,32.64,40.48,3.7,1.3,4.5,40.2,-451.8,40.2,-451.8
201211050900,39.94,39.94,39.94,32.6,39.94,3.8,1.3,4.4,37.3,-454.7,37.3,-454.7
201211051000,39.86,39.86,39.86,32.6,39.86,3.9,1.4,4.4,63.2,-428.8,63.2,-428.8
201211051100,39.37,39.37,39.37,32.6,39.37,4.1,1.6,4.5,0.8,-491.2,0.8,-491.2
201211051200,38.39,38.39,38.39,32.6,38.39,4.2,1.4,4.6,8.6,-483.4,8.6,-483.4
201211051300,38.04,38.04,38.04,32.0,38.04,3.7,1.3,4.5,14.9,-477.1,14.9,-477.1
201211051400,37.88,37.88,37.88,32.0,37.88,3.7,1.2,4.1,12.9,-431.1,12.9,-431.1
201211051500,37.85,37.85,37.85,32.0,63.0,3.4,1.2,3.2,25.0,-419.0,25.0,-419.0
201211051600,39.73,39.29,39.29,39.73,55.0,3.5,1.2,2.3,72.9,-371.1,72.9,-371.1
201211051700,42.35,42.35,42.35,32.64,42.35,3.6,1.2,1.7,112.7,-379.3,112.7,-379.3
201211051800,40.29,40.29,40.29,31.43,40.29,3.3,1.3,2.0,192.5,-299.5,192.5,-299.5
201211051900,38.09,38.09,38.09,31.28,38.09,2.6,1.2,2.4,270.8,-317.2,361.8,-226.2
201211052000,37.12,37.12,37.12,29.92,37.12,1.7,1.1,2.5,464.1,-235.9,554.1,-145.9
201211052100,36.31,36.31,36.31,29.24,36.31,1.0,1.0,2.6,419.7,-280.3,489.7,-210.3
201211052200,35.0,35.0,35.0,29.34,35.0,0.7,0.9,2.5,282.7,-417.3,371.7,-328.3
201211052300,33.63,33.63,33.63,29.46,33.63,0.7,0.9,2.6,394.3,-290.7,419.3,-265.7
201211060000,31.97,31.97,31.97,31.97,34.0,0.7,0.7,2.7,316.3,-368.7,316.3,-368.7
201211060100,31.04,31.04,31.04,31.04,33.8,0.8,0.7,2.7,315.2,-369.8,315.2,-369.8
201211060200,31.03,31.03,31.03,31.03,31.03,0.9,0.7,2.6,183.0,-502.0,183.0,-502.0
201211060300,31.88,31.88,31.88,31.88,31.88,0.8,0.7,2.5,178.0,-507.0,178.0,-507.0
201211060400,32.55,32.55,32.55,32.55,34.01,0.7,0.6,2.1,214.9,-373.1,214.9,-373.1
201211060500,34.97,34.34,34.34,34.97,34.97,0.6,0.5,1.4,202.4,-385.6,247.4,-340.6
201211060600,44.06,36.33,36.33,44.06,44.06,1.1,-0.7,1.5,175.4,-316.6,205.4,-286.6
201211060700,47.09,38.01,38.01,47.09,47.09,1.1,-0.5,0.8,47.6,-444.4,47.6,-444.4
201211060800,38.79,38.79,38.79,38.79,42.8,1.1,-0.1,0.3,49.0,-443.0,49.0,-443.0
201211060900,38.38,38.08,38.08,38.38,42.09,1.1,0.5,0.4,0.0,-492.0,0.0,-492.0
201211061000,40.99,38.01,38.01,40.99,42.0,1.1,0.9,0.7,200.6,-291.4,208.6,-283.4
201211061100,49.97,37.34,37.34,49.97,49.97,1.0,1.0,1.1,50.6,-441.4,154.6,-337.4
201211061200,44.07,36.9,36.9,44.07,44.07,1.1,0.4,1.4,16.3,-475.7,46.7,-445.3
201211061300,44.05,36.63,36.63,44.05,44.05,1.0,-0.2,1.3,36.3,-455.7,108.3,-383.7
201211061400,44.04,36.49,36.49,31.29,44.04,1.1,0.0,1.0,199.0,-245.0,203.0,-241.0
201211061500,50.05,36.47,36.47,32.65,50.05,1.1,0.0,1.1,323.5,-120.5,327.5,-116.5
201211061600,60.01,36.95,36.95,32.65,60.01,0.8,-0.1,1.2,401.3,-42.7,401.3,-42.7
201211061700,59.98,37.59,37.59,32.65,59.98,0.0,-0.2,1.2,295.2,-196.8,380.2,-111.8
201211061800,38.33,37.22,37.22,29.5,38.33,-0.8,-0.4,1.3,163.7,-328.3,258.7,-233.3
201211061900,36.39,36.39,36.39,28.57,36.39,-1.2,-0.7,1.3,191.7,-396.3,261.7,-326.3
201211062000,34.99,34.99,34.99,27.52,34.99,-0.8,-1.3,1.0,477.0,-223.0,592.0,-108.0
201211062100,34.08,34.08,34.08,25.85,34.08,-0.9,-2.2,0.5,459.9,-240.1,539.9,-160.1
201211062200,32.45,32.45,32.45,25.85,32.45,-0.1,-2.9,1.0,269.7,-430.3,293.1,-406.9
201211062300,29.18,29.18,29.18,28.2,29.18,-0.7,-3.4,1.7,284.3,-415.7,284.3,-415.7
201211070000,23.93,23.93,23.93,23.93,23.93,-0.7,-3.4,1.4,300.6,-399.4,300.6,-399.4
201211070100,20.57,20.57,20.57,20.57,20.57,-0.2,-2.6,1.3,290.3,-409.7,290.3,-409.7
201211070200,23.06,23.06,23.06,23.06,23.06,0.6,-2.2,1.1,168.7,-531.3,168.7,-531.3
201211070300,27.07,27.07,27.07,27.07,32.0,1.1,-2.0,1.4,98.2,-601.8,98.2,-601.8
201211070400,29.55,29.55,29.55,29.55,35.03,1.0,-1.8,1.4,421.6,-166.4,421.6,-166.4
201211070500,32.75,32.75,32.75,32.75,48.0,0.6,-1.7,1.7,465.1,-122.9,465.1,-122.9
201211070600,37.6,33.96,33.96,37.6,37.6,0.4,-1.7,3.2,371.3,-120.7,371.3,-120.7
201211070700,44.03,36.13,36.13,44.03,44.03,-0.3,-1.6,2.6,79.7,-412.3,156.7,-335.3
201211070800,36.62,36.62,36.62,36.62,37.54,0.3,-1.5,3.2,62.6,-429.4,122.6,-369.4
201211070900,36.38,36.18,36.18,32.58,36.38,0.9,-1.3,3.4,74.2,-417.8,175.2,-316.8
